timestamp,transaction_id,employee_id,vendor_id,merchant_category,mcc_code,amount,employee_approval_limit,dest_bank_account_hash,device_ip,is_fraud,fraud_type,is_bank_collision,amount_to_limit_ratio,is_near_approval_threshold,is_off_hours,emp_txn_count_1h,emp_spent_24h
2026-01-23 08:58:00,TXN_106321,EMP_5066,VEND_1080,OFFICE_SUPPLIES,5111,1078.52,25000,BANK_HASH_514e5c9b,141.1.165.158,0,LEGITIMATE,1,0.0431408,0,0,1.0,1078.52
2026-01-23 09:07:00,TXN_107602,EMP_5071,VEND_1001,CONSULTING_SERVICES,7392,1312.07,10000,BANK_HASH_95fe09e2,167.96.157.73,0,LEGITIMATE,1,0.131207,0,0,1.0,4792.6
2026-01-23 09:16:00,TXN_103174,EMP_5181,VEND_1008,TRAVEL_FLIGHTS,4511,119.65,10000,BANK_HASH_35be9f45,62.123.94.51,0,LEGITIMATE,1,0.011965,0,0,1.0,119.65
2026-01-23 09:23:00,TXN_108937,EMP_5184,VEND_1079,IT_HARDWARE,5732,3369.9,25000,BANK_HASH_0765bba8,196.122.68.191,0,LEGITIMATE,1,0.134796,0,0,1.0,3369.9
2026-01-23 09:35:00,TXN_100518,EMP_5093,VEND_1049,IT_HARDWARE,5732,6556.41,25000,BANK_HASH_8b45c980,60.132.204.74,0,LEGITIMATE,1,0.2622564,0,0,1.0,6556.41
2026-01-23 09:35:00,TXN_108656,EMP_5090,VEND_1058,CONSULTING_SERVICES,7392,1165.59,25000,BANK_HASH_4852d0ef,46.169.177.156,0,LEGITIMATE,1,0.046623599999999994,0,0,1.0,1382.87
2026-01-23 09:44:00,TXN_103962,EMP_5100,VEND_1075,IT_HARDWARE,5732,53.61,25000,BANK_HASH_b1045bbb,3.54.254.149,0,LEGITIMATE,1,0.0021444,0,0,1.0,810.21
2026-01-23 09:51:00,TXN_104317,EMP_5164,VEND_1052,OFFICE_SUPPLIES,5111,71.68,10000,BANK_HASH_c0083be6,105.201.17.72,0,LEGITIMATE,1,0.007168000000000001,0,0,1.0,71.68
2026-01-23 10:19:00,TXN_109718,EMP_5053,VEND_1082,TRAVEL_FLIGHTS,4511,288.96,25000,BANK_HASH_eed45321,47.28.247.131,0,LEGITIMATE,1,0.0115584,0,0,1.0,604.38
2026-01-23 10:29:00,TXN_103096,EMP_5030,VEND_1082,LUXURY_RETAIL,5944,5668.85,10000,BANK_HASH_eed45321,13.25.212.225,0,LEGITIMATE,1,0.5668850000000001,0,0,1.0,10739.83
2026-01-23 10:43:00,TXN_106453,EMP_5008,VEND_1046,IT_HARDWARE,5732,589.15,25000,BANK_HASH_09121b62,145.166.180.64,0,LEGITIMATE,1,0.023566,0,0,1.0,2026.9099999999999
2026-01-23 11:22:00,TXN_104573,EMP_5104,VEND_1059,CONSULTING_SERVICES,7392,2138.48,25000,BANK_HASH_08339523,87.88.162.131,0,LEGITIMATE,1,0.0855392,0,0,1.0,2208.55
2026-01-23 11:35:00,TXN_108056,EMP_5096,VEND_1065,TRAVEL_FLIGHTS,4511,624.92,5000,BANK_HASH_490285e7,2.115.178.52,0,LEGITIMATE,1,0.124984,0,0,1.0,624.92
2026-01-23 11:42:00,TXN_109805,EMP_5164,VEND_1028,TRAVEL_FLIGHTS,4511,2348.64,10000,BANK_HASH_ca9ee298,105.240.209.112,0,LEGITIMATE,1,0.234864,0,0,1.0,2420.3199999999997
2026-01-23 11:57:00,TXN_109134,EMP_5136,VEND_1079,CONSULTING_SERVICES,7392,2258.23,10000,BANK_HASH_0765bba8,72.195.68.106,0,LEGITIMATE,1,0.225823,0,0,1.0,2258.23
2026-01-23 12:24:00,TXN_100208,EMP_5127,VEND_1095,LUXURY_RETAIL,5944,17.61,25000,BANK_HASH_952f7629,213.233.81.201,0,LEGITIMATE,1,0.0007044,0,0,1.0,714.46
2026-01-23 12:29:00,TXN_107871,EMP_5005,VEND_1052,TRAVEL_FLIGHTS,4511,58.78,5000,BANK_HASH_c0083be6,25.83.30.137,0,LEGITIMATE,1,0.011756,0,0,1.0,58.78
2026-01-23 12:30:00,TXN_102113,EMP_5002,VEND_1040,LUXURY_RETAIL,5944,3376.33,5000,BANK_HASH_6b246fd5,161.67.128.215,0,LEGITIMATE,1,0.675266,0,0,1.0,3376.33
2026-01-23 12:36:00,TXN_103098,EMP_5007,VEND_1041,IT_HARDWARE,5732,22.53,5000,BANK_HASH_4bf3c92f,108.139.108.254,0,LEGITIMATE,1,0.0045060000000000005,0,0,1.0,704.81
2026-01-23 12:46:00,TXN_105105,EMP_5086,VEND_1052,CONSULTING_SERVICES,7392,24804.43,25000,BANK_HASH_c0083be6,120.46.238.154,1,SPLIT_APPROVAL_BYPASS,1,0.9921772,1,0,1.0,28575.72
2026-01-23 13:32:00,TXN_103782,EMP_5177,VEND_1000,CONSULTING_SERVICES,7392,26.3,5000,BANK_HASH_f0fb46e7,8.214.187.96,0,LEGITIMATE,1,0.00526,0,0,1.0,6319.12
2026-01-23 13:36:00,TXN_104913,EMP_5169,VEND_1054,CONSULTING_SERVICES,7392,336.22,10000,BANK_HASH_b88fc971,117.119.165.13,0,LEGITIMATE,1,0.033622000000000006,0,0,1.0,5229.030000000001
2026-01-23 13:55:00,TXN_104040,EMP_5043,VEND_1071,IT_HARDWARE,5732,3026.01,10000,BANK_HASH_3c854d12,114.11.251.195,0,LEGITIMATE,1,0.302601,0,0,1.0,3026.01
2026-01-23 13:57:00,TXN_109000,EMP_5034,VEND_1088,LUXURY_RETAIL,5944,3682.77,10000,BANK_HASH_2ea2248b,204.36.28.251,0,LEGITIMATE,1,0.368277,0,0,1.0,3682.77
2026-01-23 14:08:00,TXN_109368,EMP_5051,VEND_1070,CONSULTING_SERVICES,7392,2360.67,10000,BANK_HASH_da4b56a0,182.111.221.86,0,LEGITIMATE,1,0.236067,0,0,1.0,2805.9
2026-01-23 14:52:00,TXN_102875,EMP_5040,VEND_1029,OFFICE_SUPPLIES,5111,980.36,10000,BANK_HASH_01729b61,18.173.158.11,0,LEGITIMATE,1,0.098036,0,0,1.0,2291.92
2026-01-23 14:56:00,TXN_100606,EMP_5134,VEND_1072,OFFICE_SUPPLIES,5111,356.64,25000,BANK_HASH_361757f8,34.141.146.36,0,LEGITIMATE,1,0.0142656,0,0,1.0,1156.01
2026-01-23 15:07:00,TXN_109346,EMP_5055,VEND_1031,TRAVEL_FLIGHTS,4511,2103.93,25000,BANK_HASH_43c40f36,3.108.60.50,0,LEGITIMATE,1,0.08415719999999999,0,0,1.0,2103.93
2026-01-23 15:40:00,TXN_107229,EMP_5143,VEND_1042,LUXURY_RETAIL,5944,835.8,5000,BANK_HASH_5fb7e2aa,217.95.218.80,0,LEGITIMATE,1,0.16716,0,0,1.0,835.8
2026-01-23 16:01:00,TXN_101718,EMP_5091,VEND_1028,TRAVEL_FLIGHTS,4511,6182.95,25000,BANK_HASH_ca9ee298,102.222.34.78,0,LEGITIMATE,1,0.24731799999999998,0,0,1.0,18377.66
2026-01-23 16:41:00,TXN_103582,EMP_5080,VEND_1031,OFFICE_SUPPLIES,5111,682.72,5000,BANK_HASH_43c40f36,162.195.119.147,0,LEGITIMATE,1,0.136544,0,0,1.0,682.72
2026-01-23 16:44:00,TXN_106708,EMP_5153,VEND_1090,IT_HARDWARE,5732,1634.7,25000,BANK_HASH_6ed164b8,17.192.222.185,0,LEGITIMATE,1,0.065388,0,0,1.0,1634.7
2026-01-23 16:53:00,TXN_109854,EMP_5151,VEND_1027,LUXURY_RETAIL,5944,2991.98,10000,BANK_HASH_781545b3,56.147.204.123,0,LEGITIMATE,1,0.299198,0,0,1.0,2991.98
2026-01-23 17:16:00,TXN_102152,EMP_5048,VEND_1034,IT_HARDWARE,5732,1877.27,10000,BANK_HASH_ba125639,196.207.175.86,0,LEGITIMATE,1,0.187727,0,0,1.0,1877.27
2026-01-23 17:30:00,TXN_109939,EMP_5004,VEND_1037,LUXURY_RETAIL,5944,2084.75,10000,BANK_HASH_742facd6,107.25.105.124,0,LEGITIMATE,1,0.208475,0,0,1.0,3488.44
2026-01-23 17:32:00,TXN_102903,EMP_5196,VEND_1009,IT_HARDWARE,5732,818.24,5000,BANK_HASH_ed38b7dc,167.15.48.225,0,LEGITIMATE,1,0.16364800000000002,0,0,1.0,818.24
2026-01-23 17:41:00,TXN_105264,EMP_5139,VEND_1030,OFFICE_SUPPLIES,5111,5365.06,25000,BANK_HASH_05658128,9.163.191.237,0,LEGITIMATE,1,0.21460240000000003,0,0,1.0,5365.06
2026-01-23 17:58:00,TXN_105010,EMP_5066,VEND_1016,CONSULTING_SERVICES,7392,281.38,25000,BANK_HASH_9f2baec7,109.176.27.93,0,LEGITIMATE,1,0.0112552,0,0,1.0,1359.9
2026-01-23 18:03:00,TXN_100560,EMP_5051,VEND_1016,TRAVEL_FLIGHTS,4511,1836.5,10000,BANK_HASH_9f2baec7,98.74.148.220,0,LEGITIMATE,1,0.18365,0,0,1.0,4642.4
2026-01-23 18:16:00,TXN_103954,EMP_5012,VEND_1020,CONSULTING_SERVICES,7392,404.92,25000,BANK_HASH_3d295953,26.165.61.26,0,LEGITIMATE,1,0.0161968,0,0,1.0,404.92
2026-01-23 18:44:00,TXN_107363,EMP_5003,VEND_1037,OFFICE_SUPPLIES,5111,2851.69,25000,BANK_HASH_742facd6,22.39.142.40,0,LEGITIMATE,1,0.1140676,0,0,1.0,3305.65
2026-01-23 18:51:00,TXN_103355,EMP_5049,VEND_1070,TRAVEL_FLIGHTS,4511,130.14,10000,BANK_HASH_da4b56a0,112.253.197.242,0,LEGITIMATE,1,0.013013999999999998,0,0,1.0,130.14
2026-01-23 19:14:00,TXN_109437,EMP_5102,VEND_1031,IT_HARDWARE,5732,401.71,25000,BANK_HASH_43c40f36,56.225.26.42,0,LEGITIMATE,1,0.0160684,0,0,1.0,401.71
2026-01-23 19:27:00,TXN_108828,EMP_5007,VEND_1045,IT_HARDWARE,5732,755.02,5000,BANK_HASH_1a9d078e,199.103.131.41,0,LEGITIMATE,1,0.151004,0,0,1.0,1459.83
2026-01-23 20:43:00,TXN_101725,EMP_5005,VEND_1039,IT_HARDWARE,5732,106.47,5000,BANK_HASH_e3c43c92,73.101.226.11,0,LEGITIMATE,1,0.021294,0,0,1.0,165.25
2026-01-23 20:52:00,TXN_107399,EMP_5108,VEND_1004,TRAVEL_FLIGHTS,4511,441.33,5000,BANK_HASH_13493200,104.6.12.71,0,LEGITIMATE,1,0.088266,0,0,1.0,441.33
2026-01-23 20:55:00,TXN_109385,EMP_5141,VEND_1001,CONSULTING_SERVICES,7392,3148.46,5000,BANK_HASH_95fe09e2,123.76.85.64,0,LEGITIMATE,1,0.629692,0,0,1.0,3148.46
2026-01-23 21:06:00,TXN_103804,EMP_5177,VEND_1082,IT_HARDWARE,5732,460.99,5000,BANK_HASH_eed45321,121.246.117.9,0,LEGITIMATE,1,0.092198,0,0,1.0,4728.91
2026-01-23 21:13:00,TXN_106563,EMP_5128,VEND_1064,LUXURY_RETAIL,5944,1300.35,25000,BANK_HASH_f7328862,74.84.100.217,0,LEGITIMATE,1,0.052014,0,0,1.0,4678.23
2026-01-23 21:13:00,TXN_106760,EMP_5065,VEND_1088,TRAVEL_FLIGHTS,4511,503.7,5000,BANK_HASH_2ea2248b,87.40.110.74,0,LEGITIMATE,1,0.10074,0,0,1.0,503.7
2026-01-23 21:15:00,TXN_101510,EMP_5076,VEND_1050,CONSULTING_SERVICES,7392,2524.86,10000,BANK_HASH_fb706cb9,94.150.25.101,0,LEGITIMATE,1,0.252486,0,0,1.0,2524.86
2026-01-23 21:34:00,TXN_102189,EMP_5136,VEND_1046,OFFICE_SUPPLIES,5111,1650.37,10000,BANK_HASH_09121b62,22.86.47.79,0,LEGITIMATE,1,0.165037,0,0,1.0,3908.6
2026-01-23 21:56:00,TXN_100340,EMP_5189,VEND_1092,OFFICE_SUPPLIES,5111,1024.78,25000,BANK_HASH_bd9adc9b,222.3.181.112,0,LEGITIMATE,1,0.0409912,0,0,1.0,1024.78
2026-01-23 22:16:00,TXN_107970,EMP_5137,VEND_1087,LUXURY_RETAIL,5944,6091.45,5000,BANK_HASH_0d2c24c2,51.16.35.136,0,LEGITIMATE,1,1.2182899999999999,0,0,1.0,6091.45
2026-01-23 23:02:00,TXN_100558,EMP_5126,VEND_1069,TRAVEL_FLIGHTS,4511,2120.59,5000,BANK_HASH_0139bd2c,152.93.221.219,0,LEGITIMATE,1,0.42411800000000005,0,1,1.0,2120.59
2026-01-23 23:36:00,TXN_104565,EMP_5149,VEND_1003,LUXURY_RETAIL,5944,3425.17,25000,BANK_HASH_cce8776d,24.208.255.120,0,LEGITIMATE,1,0.1370068,0,1,1.0,3425.17
2026-01-23 23:48:00,TXN_104664,EMP_5052,VEND_1020,LUXURY_RETAIL,5944,2664.08,5000,BANK_HASH_3d295953,86.116.119.125,0,LEGITIMATE,1,0.532816,0,1,1.0,2664.08
2026-01-23 23:59:00,TXN_102231,EMP_5117,VEND_1047,IT_HARDWARE,5732,84.01,5000,BANK_HASH_72ece034,211.85.221.235,0,LEGITIMATE,1,0.016802,0,1,1.0,84.01
2026-01-24 00:01:00,TXN_108865,EMP_5072,VEND_1050,IT_HARDWARE,5732,1792.3,5000,BANK_HASH_fb706cb9,80.169.124.62,0,LEGITIMATE,1,0.35846,0,1,1.0,1792.3
2026-01-24 00:10:00,TXN_103332,EMP_5034,VEND_1035,LUXURY_RETAIL,5944,289.28,10000,BANK_HASH_f3f0c3f7,198.109.195.82,0,LEGITIMATE,1,0.028928,0,1,1.0,3972.05
2026-01-24 00:17:00,TXN_104263,EMP_5157,VEND_1024,IT_HARDWARE,5732,744.76,25000,BANK_HASH_9950eac7,172.111.123.82,0,LEGITIMATE,1,0.029790399999999998,0,1,1.0,744.76
2026-01-24 00:20:00,TXN_105129,EMP_5139,VEND_1055,CONSULTING_SERVICES,7392,2876.31,25000,BANK_HASH_e8f631d8,22.215.118.136,0,LEGITIMATE,1,0.1150524,0,1,1.0,8241.37
2026-01-24 00:27:00,TXN_106525,EMP_5100,VEND_1016,LUXURY_RETAIL,5944,9825.51,25000,BANK_HASH_9f2baec7,219.6.221.6,0,LEGITIMATE,1,0.3930204,0,1,1.0,9879.12
2026-01-24 00:55:00,TXN_103292,EMP_5040,VEND_1072,IT_HARDWARE,5732,749.98,10000,BANK_HASH_361757f8,15.35.71.108,0,LEGITIMATE,1,0.074998,0,1,1.0,3041.9
2026-01-24 01:09:00,TXN_109337,EMP_5198,VEND_1054,IT_HARDWARE,5732,5605.42,10000,BANK_HASH_b88fc971,54.119.112.186,0,LEGITIMATE,1,0.560542,0,1,1.0,5605.42
2026-01-24 01:10:00,TXN_100448,EMP_5189,VEND_1031,CONSULTING_SERVICES,7392,718.03,25000,BANK_HASH_43c40f36,129.39.84.191,0,LEGITIMATE,1,0.0287212,0,1,1.0,1742.81
2026-01-24 01:27:00,TXN_104944,EMP_5182,VEND_1095,TRAVEL_FLIGHTS,4511,2379.35,25000,BANK_HASH_952f7629,149.100.79.144,0,LEGITIMATE,1,0.095174,0,1,1.0,2379.35
2026-01-24 01:32:00,TXN_105672,EMP_5134,VEND_1097,TRAVEL_FLIGHTS,4511,1544.34,25000,BANK_HASH_099bcee7,62.234.173.4,0,LEGITIMATE,1,0.0617736,0,1,1.0,2700.35
2026-01-24 01:48:00,TXN_107745,EMP_5023,VEND_1077,IT_HARDWARE,5732,1382.3,5000,BANK_HASH_98ccc9d3,54.189.21.16,0,LEGITIMATE,1,0.27646,0,1,1.0,1382.3
2026-01-24 02:00:00,TXN_102324,EMP_5011,VEND_1018,IT_HARDWARE,5732,2614.12,25000,BANK_HASH_cb73a3ad,13.65.189.141,0,LEGITIMATE,1,0.1045648,0,1,1.0,2614.12
2026-01-24 02:27:00,TXN_101923,EMP_5077,VEND_1076,TRAVEL_FLIGHTS,4511,668.9,10000,BANK_HASH_b6614cbe,117.203.7.85,0,LEGITIMATE,1,0.06688999999999999,0,1,1.0,668.9
2026-01-24 02:38:00,TXN_106770,EMP_5169,VEND_1049,TRAVEL_FLIGHTS,4511,189.6,10000,BANK_HASH_8b45c980,82.36.4.34,0,LEGITIMATE,1,0.01896,0,1,1.0,1804.1
2026-01-24 03:11:00,TXN_107845,EMP_5108,VEND_1051,LUXURY_RETAIL,5944,1439.98,5000,BANK_HASH_ce9c69c1,151.97.18.30,0,LEGITIMATE,1,0.28799600000000003,0,1,1.0,1881.31
2026-01-24 03:17:00,TXN_109712,EMP_5071,VEND_1062,TRAVEL_FLIGHTS,4511,457.11,10000,BANK_HASH_8a61f0cb,1.115.255.106,0,LEGITIMATE,1,0.045711,0,1,1.0,2183.06
2026-01-24 03:35:00,TXN_103921,EMP_5143,VEND_1013,LUXURY_RETAIL,5944,6336.77,5000,BANK_HASH_587e6e4f,24.80.126.51,1,MCC_OFFHOURS_MISUSE,1,1.267354,0,1,1.0,7172.570000000001
2026-01-24 03:36:00,TXN_109087,EMP_5065,VEND_1086,LUXURY_RETAIL,5944,5871.63,5000,BANK_HASH_ee644eef,76.198.255.198,0,LEGITIMATE,1,1.174326,0,1,1.0,6375.33
2026-01-24 03:59:00,TXN_107286,EMP_5196,VEND_1018,CONSULTING_SERVICES,7392,1190.8,5000,BANK_HASH_cb73a3ad,180.124.159.144,0,LEGITIMATE,1,0.23815999999999998,0,1,1.0,2009.04
2026-01-24 04:09:00,TXN_108989,EMP_5145,VEND_1029,CONSULTING_SERVICES,7392,1338.99,25000,BANK_HASH_01729b61,23.37.189.217,0,LEGITIMATE,1,0.0535596,0,1,1.0,1338.99
2026-01-24 04:16:00,TXN_107938,EMP_5173,VEND_1073,LUXURY_RETAIL,5944,677.88,25000,BANK_HASH_70d8cd87,163.188.109.54,0,LEGITIMATE,1,0.0271152,0,1,1.0,895.3199999999999
2026-01-24 04:31:00,TXN_100790,EMP_5182,VEND_1076,OFFICE_SUPPLIES,5111,259.7,25000,BANK_HASH_b6614cbe,1.242.29.156,0,LEGITIMATE,1,0.010388,0,1,1.0,2639.0499999999997
2026-01-24 04:31:00,TXN_100218,EMP_5154,VEND_1019,OFFICE_SUPPLIES,5111,1583.16,10000,BANK_HASH_4971781f,169.142.127.121,0,LEGITIMATE,1,0.158316,0,1,1.0,1583.16
2026-01-24 04:54:00,TXN_101246,EMP_5066,VEND_1035,CONSULTING_SERVICES,7392,221.04,25000,BANK_HASH_f3f0c3f7,184.88.192.111,0,LEGITIMATE,1,0.0088416,0,1,1.0,1580.94
2026-01-24 05:30:00,TXN_104590,EMP_5087,VEND_1007,TRAVEL_FLIGHTS,4511,1293.71,25000,BANK_HASH_1bf6aed7,200.255.254.115,0,LEGITIMATE,1,0.0517484,0,1,1.0,1293.71
2026-01-24 05:57:00,TXN_106775,EMP_5071,VEND_1061,CONSULTING_SERVICES,7392,517.95,10000,BANK_HASH_a44772c9,142.125.163.111,0,LEGITIMATE,1,0.05179500000000001,0,1,1.0,2701.01
2026-01-24 06:09:00,TXN_108029,EMP_5140,VEND_1094,OFFICE_SUPPLIES,5111,2470.59,10000,BANK_HASH_e2449756,86.228.109.91,0,LEGITIMATE,1,0.247059,0,0,1.0,2470.59
2026-01-24 06:47:00,TXN_105569,EMP_5009,VEND_1003,CONSULTING_SERVICES,7392,5510.05,5000,BANK_HASH_cce8776d,42.147.84.135,0,LEGITIMATE,1,1.10201,0,0,1.0,5510.05
2026-01-24 07:04:00,TXN_108774,EMP_5110,VEND_1061,LUXURY_RETAIL,5944,4437.08,10000,BANK_HASH_a44772c9,101.97.6.24,0,LEGITIMATE,1,0.443708,0,0,1.0,4530.88
2026-01-24 07:17:00,TXN_107464,EMP_5121,VEND_1080,CONSULTING_SERVICES,7392,711.28,25000,BANK_HASH_514e5c9b,203.233.14.75,0,LEGITIMATE,1,0.0284512,0,0,1.0,711.28
2026-01-24 07:22:00,TXN_103501,EMP_5175,VEND_1080,IT_HARDWARE,5732,2444.09,10000,BANK_HASH_514e5c9b,221.23.129.122,0,LEGITIMATE,1,0.24440900000000002,0,0,1.0,2444.09
2026-01-24 07:31:00,TXN_107537,EMP_5184,VEND_1092,LUXURY_RETAIL,5944,658.43,25000,BANK_HASH_bd9adc9b,154.135.152.224,0,LEGITIMATE,1,0.026337199999999998,0,0,1.0,4028.33
2026-01-24 07:35:00,TXN_107113,EMP_5134,VEND_1094,IT_HARDWARE,5732,328.45,25000,BANK_HASH_e2449756,58.67.73.83,0,LEGITIMATE,1,0.013138,0,0,1.0,2229.43
2026-01-24 07:57:00,TXN_101959,EMP_5187,VEND_1030,OFFICE_SUPPLIES,5111,2320.23,10000,BANK_HASH_05658128,99.60.72.189,0,LEGITIMATE,1,0.232023,0,0,1.0,2320.23
2026-01-24 07:59:00,TXN_105721,EMP_5186,VEND_1046,IT_HARDWARE,5732,834.72,5000,BANK_HASH_09121b62,123.220.188.168,0,LEGITIMATE,1,0.166944,0,0,1.0,834.72
2026-01-24 08:23:00,TXN_103303,EMP_5004,VEND_1058,LUXURY_RETAIL,5944,591.06,10000,BANK_HASH_4852d0ef,162.125.137.76,0,LEGITIMATE,1,0.05910599999999999,0,0,1.0,2675.81
2026-01-24 08:40:00,TXN_101237,EMP_5171,VEND_1097,CONSULTING_SERVICES,7392,971.43,10000,BANK_HASH_099bcee7,82.232.76.27,0,LEGITIMATE,1,0.097143,0,0,1.0,971.43
2026-01-24 08:41:00,TXN_102418,EMP_5063,VEND_1076,IT_HARDWARE,5732,57.17,10000,BANK_HASH_b6614cbe,75.42.193.132,0,LEGITIMATE,1,0.005717,0,0,1.0,57.17
2026-01-24 08:45:00,TXN_107653,EMP_5086,VEND_1088,TRAVEL_FLIGHTS,4511,2519.5,25000,BANK_HASH_2ea2248b,203.164.201.34,0,LEGITIMATE,1,0.10078,0,0,1.0,27323.93
2026-01-24 09:04:00,TXN_108795,EMP_5094,VEND_1070,IT_HARDWARE,5732,785.14,25000,BANK_HASH_da4b56a0,28.127.191.212,0,LEGITIMATE,1,0.0314056,0,0,1.0,785.14
2026-01-24 09:07:00,TXN_103127,EMP_5103,VEND_1013,IT_HARDWARE,5732,136.95,5000,BANK_HASH_587e6e4f,163.226.102.228,0,LEGITIMATE,1,0.027389999999999998,0,0,1.0,136.95
2026-01-24 09:16:00,TXN_100103,EMP_5122,VEND_1056,TRAVEL_FLIGHTS,4511,1075.66,10000,BANK_HASH_9cce2570,161.232.152.88,0,LEGITIMATE,1,0.10756600000000001,0,0,1.0,1075.66
2026-01-24 10:00:00,TXN_103013,EMP_5170,VEND_1065,IT_HARDWARE,5732,663.02,5000,BANK_HASH_490285e7,40.35.25.50,0,LEGITIMATE,1,0.132604,0,0,1.0,663.02
2026-01-24 10:06:00,TXN_109294,EMP_5144,VEND_1077,TRAVEL_FLIGHTS,4511,4465.24,5000,BANK_HASH_98ccc9d3,101.43.169.67,0,LEGITIMATE,1,0.893048,0,0,1.0,4465.24
2026-01-24 10:06:00,TXN_107215,EMP_5133,VEND_1067,TRAVEL_FLIGHTS,4511,1428.79,10000,BANK_HASH_fb320956,154.12.161.211,0,LEGITIMATE,1,0.142879,0,0,1.0,1428.79
2026-01-24 10:31:00,TXN_100634,EMP_5117,VEND_1018,TRAVEL_FLIGHTS,4511,180.04,5000,BANK_HASH_cb73a3ad,90.153.205.214,0,LEGITIMATE,1,0.036008,0,0,1.0,264.05
2026-01-24 10:35:00,TXN_108783,EMP_5080,VEND_1066,IT_HARDWARE,5732,1623.17,5000,BANK_HASH_53f0c83d,87.21.117.11,0,LEGITIMATE,1,0.32463400000000003,0,0,1.0,2305.8900000000003
2026-01-24 10:47:00,TXN_101320,EMP_5087,VEND_1023,IT_HARDWARE,5732,435.74,25000,BANK_HASH_e1e5a1af,149.80.169.80,0,LEGITIMATE,1,0.0174296,0,0,1.0,1729.45
2026-01-24 11:27:00,TXN_106157,EMP_5086,VEND_1046,LUXURY_RETAIL,5944,1937.4,25000,BANK_HASH_09121b62,174.186.148.205,0,LEGITIMATE,1,0.07749600000000001,0,0,1.0,29261.33
2026-01-24 11:43:00,TXN_105908,EMP_5084,VEND_1022,OFFICE_SUPPLIES,5111,383.6,25000,BANK_HASH_6bfb8537,111.101.214.234,0,LEGITIMATE,1,0.015344000000000002,0,0,1.0,383.6
2026-01-24 11:53:00,TXN_108943,EMP_5105,VEND_1018,IT_HARDWARE,5732,3983.14,10000,BANK_HASH_cb73a3ad,48.89.43.214,0,LEGITIMATE,1,0.398314,0,0,1.0,3983.14
2026-01-24 12:19:00,TXN_108411,EMP_5119,VEND_1054,TRAVEL_FLIGHTS,4511,5927.46,10000,BANK_HASH_b88fc971,42.202.3.227,0,LEGITIMATE,1,0.592746,0,0,1.0,5927.46
2026-01-24 12:24:00,TXN_107566,EMP_5028,VEND_1054,CONSULTING_SERVICES,7392,3796.17,25000,BANK_HASH_b88fc971,209.241.225.118,0,LEGITIMATE,1,0.1518468,0,0,1.0,3796.17
2026-01-24 12:37:00,TXN_109840,EMP_5162,VEND_1070,TRAVEL_FLIGHTS,4511,2948.35,25000,BANK_HASH_da4b56a0,43.43.69.180,0,LEGITIMATE,1,0.117934,0,0,1.0,2948.35
2026-01-24 12:50:00,TXN_104620,EMP_5168,VEND_1047,OFFICE_SUPPLIES,5111,2929.79,10000,BANK_HASH_72ece034,123.129.78.49,0,LEGITIMATE,1,0.292979,0,0,1.0,2929.79
2026-01-24 13:23:00,TXN_103802,EMP_5147,VEND_1052,IT_HARDWARE,5732,2571.74,25000,BANK_HASH_c0083be6,39.74.88.25,0,LEGITIMATE,1,0.10286959999999999,0,0,1.0,2571.74
2026-01-24 13:25:00,TXN_107932,EMP_5127,VEND_1036,LUXURY_RETAIL,5944,1372.2,25000,BANK_HASH_f7300817,169.202.217.248,0,LEGITIMATE,1,0.054888,0,0,1.0,1372.2
2026-01-24 14:07:00,TXN_109058,EMP_5041,VEND_1064,CONSULTING_SERVICES,7392,382.9,5000,BANK_HASH_f7328862,91.233.140.171,0,LEGITIMATE,1,0.07658,0,0,1.0,382.9
2026-01-24 14:12:00,TXN_106761,EMP_5135,VEND_1071,LUXURY_RETAIL,5944,271.08,10000,BANK_HASH_3c854d12,126.248.171.182,0,LEGITIMATE,1,0.027107999999999997,0,0,1.0,271.08
2026-01-24 14:19:00,TXN_105759,EMP_5107,VEND_1025,IT_HARDWARE,5732,567.4,5000,BANK_HASH_ea714ef4,102.155.200.203,0,LEGITIMATE,1,0.11348,0,0,1.0,567.4
2026-01-24 14:21:00,TXN_100236,EMP_5004,VEND_1046,TRAVEL_FLIGHTS,4511,504.37,10000,BANK_HASH_09121b62,83.161.44.196,0,LEGITIMATE,1,0.050437,0,0,1.0,3180.18
2026-01-24 14:29:00,TXN_104834,EMP_5155,VEND_1041,OFFICE_SUPPLIES,5111,7455.77,25000,BANK_HASH_2d489882,68.164.71.127,1,GHOST_VENDOR_SELF_DEALING,1,0.2982308,0,0,1.0,7455.77
2026-01-24 14:47:00,TXN_103181,EMP_5195,VEND_1041,LUXURY_RETAIL,5944,522.02,5000,BANK_HASH_4bf3c92f,34.179.93.122,0,LEGITIMATE,1,0.104404,0,0,1.0,522.02
2026-01-24 14:52:00,TXN_102940,EMP_5134,VEND_1001,OFFICE_SUPPLIES,5111,472.49,25000,BANK_HASH_95fe09e2,182.170.250.87,0,LEGITIMATE,1,0.0188996,0,0,1.0,2701.92
2026-01-24 15:05:00,TXN_105549,EMP_5141,VEND_1042,OFFICE_SUPPLIES,5111,228.69,5000,BANK_HASH_5fb7e2aa,33.228.60.9,0,LEGITIMATE,1,0.045738,0,0,1.0,3377.15
2026-01-24 15:11:00,TXN_103294,EMP_5011,VEND_1014,OFFICE_SUPPLIES,5111,5176.12,25000,BANK_HASH_59d9b103,19.55.139.160,0,LEGITIMATE,1,0.2070448,0,0,1.0,7790.24
